model,turn,threshold,weight_family,aggregation,artefact,validity,update_probability,n_rows,weight_sum
o4-mini,1,5,raw_bt_abs,mean,M04,valid,0.9500000000000001,60,30.899835114502462
o4-mini,1,5,raw_bt_abs,mean,M05,invalid,0.8887984112649651,59,4.877061088657576
o4-mini,1,5,raw_bt_abs,mean,M05,valid,0.5106322592805393,60,14.26353408899988
o4-mini,1,5,raw_bt_abs,mean,M06,invalid,0.9799178415160472,59,15.71844348654647
o4-mini,1,5,raw_bt_abs,mean,M06,valid,1.0,60,55.87965505236019
o4-mini,1,5,raw_bt_abs,mean,M07,invalid,0.6323964562550534,60,82.7267796482589
o4-mini,1,5,raw_bt_abs,mean,M07,valid,1.0,60,75.16081383952344
o4-mini,1,5,raw_bt_abs,mean,M08,invalid,0.9588791631477862,60,39.916534644946466
o4-mini,1,5,raw_bt_abs,mean,M08,valid,1.0,59,42.40401858835586
o4-mini,1,5,raw_bt_abs,mean,S01,invalid,0.28416159543087116,59,126.93140033150108
o4-mini,1,5,raw_bt_abs,mean,S01,valid,1.0,60,23.702186516473542
o4-mini,1,5,raw_bt_abs,mean,S02,invalid,0.7699378261086307,60,102.19417929079643
o4-mini,1,5,raw_bt_abs,mean,S02,valid,1.0,60,41.2160092369718
o4-mini,1,5,raw_bt_abs,mean,S03,invalid,0.01655191694015909,60,16.252405818949295
o4-mini,1,5,raw_bt_abs,mean,S03,valid,0.9839829021236189,60,31.59820979465468
o4-mini,1,5,raw_bt_abs,mean,S04,invalid,0.08561394918295841,60,91.07020398909607
o4-mini,1,5,raw_bt_abs,mean,S04,valid,0.060439287382167466,60,22.42703241633304
o4-mini,1,5,raw_bt_abs,mean,S05,invalid,0.06763400481885676,60,89.06177549933656
o4-mini,1,5,raw_bt_abs,mean,S05,valid,1.0,60,11.34354634546656
o4-mini,1,5,raw_bt_abs,mean,S06,invalid,0.8526014742071351,60,17.06883359709857
o4-mini,1,5,raw_bt_abs,mean,S06,valid,1.0,60,58.356476770137
o4-mini,1,5,raw_bt_abs,mean,S07,invalid,0.6164472948838299,59,46.097697482953514
o4-mini,1,5,raw_bt_abs,mean,S07,valid,1.0,60,36.252225584964826
o4-mini,1,5,raw_bt_abs,mean,S08,invalid,0.07214741085290005,56,96.88644416974871
o4-mini,1,5,raw_bt_abs,mean,S08,valid,0.6943319621829549,60,17.974386504492788
o4-mini,1,5,raw_bt_abs,median,L01,invalid,0.5776066632066431,60,21.08617055385438
o4-mini,1,5,raw_bt_abs,median,L01,valid,0.6739751376114063,60,36.841303295345256
o4-mini,1,5,raw_bt_abs,median,L02,invalid,1.0,60,65.92616256532244
o4-mini,1,5,raw_bt_abs,median,L02,valid,1.0,60,53.815468730311366
o4-mini,1,5,raw_bt_abs,median,L03,invalid,0.06175519684710144,59,70.31300444908119
o4-mini,1,5,raw_bt_abs,median,L03,valid,1.0,60,41.984477895175715
o4-mini,1,5,raw_bt_abs,median,L04,invalid,0.9672929218306497,60,10.369266833930796
o4-mini,1,5,raw_bt_abs,median,L04,valid,1.0,60,55.4240688633607
o4-mini,1,5,raw_bt_abs,median,L07,invalid,0.07923338205677545,58,28.37027267998613
o4-mini,1,5,raw_bt_abs,median,L07,valid,0.8673344755092828,60,36.8205154889464
o4-mini,1,5,raw_bt_abs,median,L08,invalid,0.9400408223697295,60,22.583007494095515
o4-mini,1,5,raw_bt_abs,median,L08,valid,1.0,60,39.770338756412066
o4-mini,1,5,raw_bt_abs,median,M01,invalid,0.9908549747936691,60,56.41408121907904
o4-mini,1,5,raw_bt_abs,median,M01,valid,0.8292141021243038,60,44.004528036456506
o4-mini,1,5,raw_bt_abs,median,M02,invalid,0.10178660673143324,59,111.15596376004211
o4-mini,1,5,raw_bt_abs,median,M02,valid,1.0,60,16.811663183945786
o4-mini,1,5,raw_bt_abs,median,M03,invalid,0.9238502994886697,60,39.2046520641685
o4-mini,1,5,raw_bt_abs,median,M03,valid,1.0,60,20.47931592083308
o4-mini,1,5,raw_bt_abs,median,M04,invalid,0.07113425685827476,59,112.4787347766486
o4-mini,1,5,raw_bt_abs,median,M04,valid,0.9500000000000001,60,30.899835114502462
o4-mini,1,5,raw_bt_abs,median,M05,invalid,0.8887984112649651,59,4.877061088657576
o4-mini,1,5,raw_bt_abs,median,M05,valid,0.5106322592805393,60,14.26353408899988
o4-mini,1,5,raw_bt_abs,median,M06,invalid,0.9799178415160472,59,15.71844348654647
o4-mini,1,5,raw_bt_abs,median,M06,valid,1.0,60,55.87965505236019
o4-mini,1,5,raw_bt_abs,median,M07,invalid,0.6323964562550534,60,82.7267796482589
o4-mini,1,5,raw_bt_abs,median,M07,valid,1.0,60,75.16081383952344
o4-mini,1,5,raw_bt_abs,median,M08,invalid,0.9588791631477862,60,39.916534644946466
o4-mini,1,5,raw_bt_abs,median,M08,valid,1.0,59,42.40401858835586
o4-mini,1,5,raw_bt_abs,median,S01,invalid,0.28416159543087116,59,126.93140033150108
o4-mini,1,5,raw_bt_abs,median,S01,valid,1.0,60,23.702186516473542
o4-mini,1,5,raw_bt_abs,median,S02,invalid,0.7699378261086307,60,102.19417929079643
o4-mini,1,5,raw_bt_abs,median,S02,valid,1.0,60,41.2160092369718
o4-mini,1,5,raw_bt_abs,median,S03,invalid,0.01655191694015909,60,16.252405818949295
o4-mini,1,5,raw_bt_abs,median,S03,valid,0.9839829021236189,60,31.59820979465468
o4-mini,1,5,raw_bt_abs,median,S04,invalid,0.08561394918295841,60,91.07020398909607
o4-mini,1,5,raw_bt_abs,median,S04,valid,0.060439287382167466,60,22.42703241633304
o4-mini,1,5,raw_bt_abs,median,S05,invalid,0.06763400481885676,60,89.06177549933656
o4-mini,1,5,raw_bt_abs,median,S05,valid,1.0,60,11.34354634546656
o4-mini,1,5,raw_bt_abs,median,S06,invalid,0.8526014742071351,60,17.06883359709857
o4-mini,1,5,raw_bt_abs,median,S06,valid,1.0,60,58.356476770137
o4-mini,1,5,raw_bt_abs,median,S07,invalid,0.6164472948838299,59,46.097697482953514
o4-mini,1,5,raw_bt_abs,median,S07,valid,1.0,60,36.252225584964826
o4-mini,1,5,raw_bt_abs,median,S08,invalid,0.07214741085290005,56,96.88644416974871
o4-mini,1,5,raw_bt_abs,median,S08,valid,0.6943319621829549,60,17.974386504492788
o4-mini,1,5,raw_bt_abs,min,L01,invalid,0.5776066632066431,60,21.08617055385438
o4-mini,1,5,raw_bt_abs,min,L01,valid,0.6739751376114063,60,36.841303295345256
o4-mini,1,5,raw_bt_abs,min,L02,invalid,1.0,60,65.92616256532244
o4-mini,1,5,raw_bt_abs,min,L02,valid,1.0,60,53.815468730311366
o4-mini,1,5,raw_bt_abs,min,L03,invalid,0.06175519684710144,59,70.31300444908119
o4-mini,1,5,raw_bt_abs,min,L03,valid,1.0,60,41.984477895175715
o4-mini,1,5,raw_bt_abs,min,L04,invalid,0.9672929218306497,60,10.369266833930796
o4-mini,1,5,raw_bt_abs,min,L04,valid,1.0,60,55.4240688633607
o4-mini,1,5,raw_bt_abs,min,L07,invalid,0.07923338205677545,58,28.37027267998613
o4-mini,1,5,raw_bt_abs,min,L07,valid,0.8673344755092828,60,36.8205154889464
o4-mini,1,5,raw_bt_abs,min,L08,invalid,0.9400408223697295,60,22.583007494095515
o4-mini,1,5,raw_bt_abs,min,L08,valid,1.0,60,39.770338756412066
o4-mini,1,5,raw_bt_abs,min,M01,invalid,0.9908549747936691,60,56.41408121907904
o4-mini,1,5,raw_bt_abs,min,M01,valid,0.8292141021243038,60,44.004528036456506
o4-mini,1,5,raw_bt_abs,min,M02,invalid,0.10178660673143324,59,111.15596376004211
o4-mini,1,5,raw_bt_abs,min,M02,valid,1.0,60,16.811663183945786
o4-mini,1,5,raw_bt_abs,min,M03,invalid,0.9238502994886697,60,39.2046520641685
o4-mini,1,5,raw_bt_abs,min,M03,valid,1.0,60,20.47931592083308
o4-mini,1,5,raw_bt_abs,min,M04,invalid,0.07113425685827476,59,112.4787347766486
o4-mini,1,5,raw_bt_abs,min,M04,valid,0.9500000000000001,60,30.899835114502462
o4-mini,1,5,raw_bt_abs,min,M05,invalid,0.8887984112649651,59,4.877061088657576
o4-mini,1,5,raw_bt_abs,min,M05,valid,0.5106322592805393,60,14.26353408899988
o4-mini,1,5,raw_bt_abs,min,M06,invalid,0.9799178415160472,59,15.71844348654647
o4-mini,1,5,raw_bt_abs,min,M06,valid,1.0,60,55.87965505236019
o4-mini,1,5,raw_bt_abs,min,M07,invalid,0.6323964562550534,60,82.7267796482589
o4-mini,1,5,raw_bt_abs,min,M07,valid,1.0,60,75.16081383952344
o4-mini,1,5,raw_bt_abs,min,M08,invalid,0.9588791631477862,60,39.916534644946466
o4-mini,1,5,raw_bt_abs,min,M08,valid,1.0,59,42.40401858835586
o4-mini,1,5,raw_bt_abs,min,S01,invalid,0.28416159543087116,59,126.93140033150108
o4-mini,1,5,raw_bt_abs,min,S01,valid,1.0,60,23.702186516473542
o4-mini,1,5,raw_bt_abs,min,S02,invalid,0.7699378261086307,60,102.19417929079643
o4-mini,1,5,raw_bt_abs,min,S02,valid,1.0,60,41.2160092369718
o4-mini,1,5,raw_bt_abs,min,S03,invalid,0.01655191694015909,60,16.252405818949295
o4-mini,1,5,raw_bt_abs,min,S03,valid,0.9839829021236189,60,31.59820979465468
o4-mini,1,5,raw_bt_abs,min,S04,invalid,0.08561394918295841,60,91.07020398909607
o4-mini,1,5,raw_bt_abs,min,S04,valid,0.060439287382167466,60,22.42703241633304
o4-mini,1,5,raw_bt_abs,min,S05,invalid,0.06763400481885676,60,89.06177549933656
o4-mini,1,5,raw_bt_abs,min,S05,valid,1.0,60,11.34354634546656
o4-mini,1,5,raw_bt_abs,min,S06,invalid,0.8526014742071351,60,17.06883359709857
o4-mini,1,5,raw_bt_abs,min,S06,valid,1.0,60,58.356476770137
o4-mini,1,5,raw_bt_abs,min,S07,invalid,0.6164472948838299,59,46.097697482953514
o4-mini,1,5,raw_bt_abs,min,S07,valid,1.0,60,36.252225584964826
o4-mini,1,5,raw_bt_abs,min,S08,invalid,0.07214741085290005,56,96.88644416974871
o4-mini,1,5,raw_bt_abs,min,S08,valid,0.6943319621829549,60,17.974386504492788
o4-mini,1,5,raw_bt_abs,sum,L01,invalid,0.5776066632066431,60,21.08617055385438
o4-mini,1,5,raw_bt_abs,sum,L01,valid,0.6739751376114063,60,36.841303295345256
o4-mini,1,5,raw_bt_abs,sum,L02,invalid,1.0,60,65.92616256532244
o4-mini,1,5,raw_bt_abs,sum,L02,valid,1.0,60,53.815468730311366
o4-mini,1,5,raw_bt_abs,sum,L03,invalid,0.06175519684710144,59,70.31300444908119
o4-mini,1,5,raw_bt_abs,sum,L03,valid,1.0,60,41.984477895175715
o4-mini,1,5,raw_bt_abs,sum,L04,invalid,0.9672929218306497,60,10.369266833930796
o4-mini,1,5,raw_bt_abs,sum,L04,valid,1.0,60,55.4240688633607
o4-mini,1,5,raw_bt_abs,sum,L07,invalid,0.07923338205677545,58,28.37027267998613
o4-mini,1,5,raw_bt_abs,sum,L07,valid,0.8673344755092828,60,36.8205154889464
o4-mini,1,5,raw_bt_abs,sum,L08,invalid,0.9400408223697295,60,22.583007494095515
o4-mini,1,5,raw_bt_abs,sum,L08,valid,1.0,60,39.770338756412066
o4-mini,1,5,raw_bt_abs,sum,M01,invalid,0.9908549747936691,60,56.41408121907904
o4-mini,1,5,raw_bt_abs,sum,M01,valid,0.8292141021243038,60,44.004528036456506
o4-mini,1,5,raw_bt_abs,sum,M02,invalid,0.10178660673143324,59,111.15596376004211
o4-mini,1,5,raw_bt_abs,sum,M02,valid,1.0,60,16.811663183945786
o4-mini,1,5,raw_bt_abs,sum,M03,invalid,0.9238502994886697,60,39.2046520641685
o4-mini,1,5,raw_bt_abs,sum,M03,valid,1.0,60,20.47931592083308
o4-mini,1,5,raw_bt_abs,sum,M04,invalid,0.07113425685827476,59,112.4787347766486
o4-mini,1,5,raw_bt_abs,sum,M04,valid,0.9500000000000001,60,30.899835114502462
o4-mini,1,5,raw_bt_abs,sum,M05,invalid,0.8887984112649651,59,4.877061088657576
o4-mini,1,5,raw_bt_abs,sum,M05,valid,0.5106322592805393,60,14.26353408899988
o4-mini,1,5,raw_bt_abs,sum,M06,invalid,0.9799178415160472,59,15.71844348654647
o4-mini,1,5,raw_bt_abs,sum,M06,valid,1.0,60,55.87965505236019
o4-mini,1,5,raw_bt_abs,sum,M07,invalid,0.6323964562550534,60,82.7267796482589
o4-mini,1,5,raw_bt_abs,sum,M07,valid,1.0,60,75.16081383952344
o4-mini,1,5,raw_bt_abs,sum,M08,invalid,0.9588791631477862,60,39.916534644946466
o4-mini,1,5,raw_bt_abs,sum,M08,valid,1.0,59,42.40401858835586
o4-mini,1,5,raw_bt_abs,sum,S01,invalid,0.28416159543087116,59,126.93140033150108
o4-mini,1,5,raw_bt_abs,sum,S01,valid,1.0,60,23.702186516473542
o4-mini,1,5,raw_bt_abs,sum,S02,invalid,0.7699378261086307,60,102.19417929079643
o4-mini,1,5,raw_bt_abs,sum,S02,valid,1.0,60,41.2160092369718
o4-mini,1,5,raw_bt_abs,sum,S03,invalid,0.01655191694015909,60,16.252405818949295
o4-mini,1,5,raw_bt_abs,sum,S03,valid,0.9839829021236189,60,31.59820979465468
o4-mini,1,5,raw_bt_abs,sum,S04,invalid,0.08561394918295841,60,91.07020398909607
o4-mini,1,5,raw_bt_abs,sum,S04,valid,0.060439287382167466,60,22.42703241633304
o4-mini,1,5,raw_bt_abs,sum,S05,invalid,0.06763400481885676,60,89.06177549933656
o4-mini,1,5,raw_bt_abs,sum,S05,valid,1.0,60,11.34354634546656
o4-mini,1,5,raw_bt_abs,sum,S06,invalid,0.8526014742071351,60,17.06883359709857
o4-mini,1,5,raw_bt_abs,sum,S06,valid,1.0,60,58.356476770137
o4-mini,1,5,raw_bt_abs,sum,S07,invalid,0.6164472948838299,59,46.097697482953514
o4-mini,1,5,raw_bt_abs,sum,S07,valid,1.0,60,36.252225584964826
o4-mini,1,5,raw_bt_abs,sum,S08,invalid,0.07214741085290005,56,96.88644416974871
o4-mini,1,5,raw_bt_abs,sum,S08,valid,0.6943319621829549,60,17.974386504492788
o4-mini,2,5,ads_hinged,lead,L01,invalid,0.39999999999999997,60,14.157749059315455
o4-mini,2,5,ads_hinged,lead,L01,valid,0.9828065322151456,60,46.57436099773283
o4-mini,2,5,ads_hinged,lead,L02,invalid,1.0,60,56.19310486293487
o4-mini,2,5,ads_hinged,lead,L02,valid,1.0,60,63.54852643269894
o4-mini,2,5,ads_hinged,lead,L03,invalid,0.010288839488612643,59,60.74216437506674
o4-mini,2,5,ads_hinged,lead,L03,valid,1.0,60,51.717535597563284
o4-mini,2,5,ads_hinged,lead,L04,invalid,1.0,60,0.29426328299945514
o4-mini,2,5,ads_hinged,lead,L04,valid,1.0,60,65.15712656574829
o4-mini,2,5,ads_hinged,lead,L07,invalid,0.0,58,23.038791452143506
o4-mini,2,5,ads_hinged,lead,L07,valid,1.0,60,46.553573191333975
o4-mini,2,5,ads_hinged,lead,L08,invalid,0.9,60,14.840491265444449
o4-mini,2,5,ads_hinged,lead,L08,valid,1.0,60,49.50339645879964
o4-mini,2,5,ads_hinged,lead,M01,invalid,0.9848464947971468,60,46.68102351669146
o4-mini,2,5,ads_hinged,lead,M01,valid,1.0,60,53.73758573884409
o4-mini,2,5,ads_hinged,lead,M02,invalid,0.11678795932609959,59,101.58512368602766
o4-mini,2,5,ads_hinged,lead,M02,valid,1.0,60,26.544720886333362
o4-mini,2,5,ads_hinged,lead,M03,invalid,0.8475545805076234,60,29.471594361780923
o4-mini,2,5,ads_hinged,lead,M03,valid,1.0,60,30.212373623220664
o4-mini,2,5,ads_hinged,lead,M04,invalid,0.008365479614251539,59,102.90789470263414
o4-mini,2,5,ads_hinged,lead,M04,valid,0.9864913776319002,60,40.632892816890035
o4-mini,2,5,ads_hinged,lead,M05,invalid,0.9,59,0.18663751593258393
o4-mini,2,5,ads_hinged,lead,M05,valid,1.0,60,23.99659179138746
o4-mini,2,5,ads_hinged,lead,M06,invalid,1.0,59,6.137705793790231
o4-mini,2,5,ads_hinged,lead,M06,valid,1.0,60,65.61271275474778
o4-mini,2,5,ads_hinged,lead,M07,invalid,0.4297232091574835,60,72.99372194587131
o4-mini,2,5,ads_hinged,lead,M07,valid,1.0,60,84.89387154191101
o4-mini,2,5,ads_hinged,lead,M08,invalid,0.9872474552228385,60,30.18347694255889
o4-mini,2,5,ads_hinged,lead,M08,valid,1.0,59,51.974858662370316
o4-mini,2,5,ads_hinged,lead,S01,invalid,0.09553398157234677,59,117.36056025748663
o4-mini,2,5,ads_hinged,lead,S01,valid,1.0,60,33.43524421886112
o4-mini,2,5,ads_hinged,lead,S02,invalid,0.9362257356642414,60,92.46112158840886
o4-mini,2,5,ads_hinged,lead,S02,valid,1.0,60,50.94906693935938
o4-mini,2,5,ads_hinged,lead,S03,invalid,0.05,60,12.70061499869476
o4-mini,2,5,ads_hinged,lead,S03,valid,0.9838299358368248,60,41.331267497042255
o4-mini,2,5,ads_hinged,lead,S04,invalid,0.06870948385539867,60,81.33714628670849
o4-mini,2,5,ads_hinged,lead,S04,valid,0.5110244549294735,60,25.91683047809965
o4-mini,2,5,ads_hinged,lead,S05,invalid,0.06775269018670912,60,79.32871779694898
o4-mini,2,5,ads_hinged,lead,S05,valid,1.0,60,19.53760579531901
o4-mini,2,5,ads_hinged,lead,S06,invalid,0.8928967343431576,60,7.3357758947109915
o4-mini,2,5,ads_hinged,lead,S06,valid,1.0,60,68.08953447252458
o4-mini,2,5,ads_hinged,lead,S07,invalid,0.546864783999679,59,36.526857408939065
o4-mini,2,5,ads_hinged,lead,S07,valid,1.0,60,45.9852832873524
o4-mini,2,5,ads_hinged,lead,S08,invalid,0.08611286665527504,56,87.80225698085364
o4-mini,2,5,ads_hinged,lead,S08,valid,1.0,60,27.707444206880364
o4-mini,2,5,ads_hinged,max,L01,invalid,0.42909018508328134,60,19.965852507079987
o4-mini,2,5,ads_hinged,max,L01,valid,0.98503048215044,60,53.493691878542144
o4-mini,2,5,ads_hinged,max,L02,invalid,1.0,60,56.19310486293487
o4-mini,2,5,ads_hinged,max,L02,valid,1.0,60,72.79629452300605
o4-mini,2,5,ads_hinged,max,L03,invalid,0.01694915254237288,59,107.28700295118611
o4-mini,2,5,ads_hinged,max,L03,valid,1.0,60,65.16114719110347
o4-mini,2,5,ads_hinged,max,L04,invalid,0.9623181889545989,60,1.194425917982025
o4-mini,2,5,ads_hinged,max,L04,valid,1.0,60,72.06436213789463
o4-mini,2,5,ads_hinged,max,L07,invalid,0.3234345318791733,58,71.23169971458148
o4-mini,2,5,ads_hinged,max,L07,valid,1.0,60,46.553573191333975
o4-mini,2,5,ads_hinged,max,L08,invalid,0.8833333333333334,60,44.521473796333346
o4-mini,2,5,ads_hinged,max,L08,valid,1.0,60,50.44295917729098
o4-mini,2,5,ads_hinged,max,M01,invalid,0.9842117046667413,60,47.03290634726573
o4-mini,2,5,ads_hinged,max,M01,valid,1.0,60,64.6134752524276
o4-mini,2,5,ads_hinged,max,M02,invalid,0.11678795932609959,59,101.58512368602766
o4-mini,2,5,ads_hinged,max,M02,valid,1.0,60,59.781523851614715
o4-mini,2,5,ads_hinged,max,M03,invalid,0.8666666666666668,60,46.369503882382844
o4-mini,2,5,ads_hinged,max,M03,valid,1.0,60,55.72145723189549
o4-mini,2,5,ads_hinged,max,M04,invalid,0.01045607443842049,59,108.0089294036134
o4-mini,2,5,ads_hinged,max,M04,valid,0.9833333333333333,60,56.03134987624819
o4-mini,2,5,ads_hinged,max,M05,invalid,0.9010862228559264,59,33.50538557377028
o4-mini,2,5,ads_hinged,max,M05,valid,1.0,60,40.460624702852854
o4-mini,2,5,ads_hinged,max,M06,invalid,1.0,59,6.137705793790231
o4-mini,2,5,ads_hinged,max,M06,valid,1.0,60,74.81059303017058
o4-mini,2,5,ads_hinged,max,M07,invalid,0.4297232091574835,60,72.99372194587131
o4-mini,2,5,ads_hinged,max,M07,valid,1.0,60,85.5258324591907
o4-mini,2,5,ads_hinged,max,M08,invalid,0.982792532038471,60,34.2839554008396
o4-mini,2,5,ads_hinged,max,M08,valid,1.0,59,52.50295880097883
o4-mini,2,5,ads_hinged,max,S01,invalid,0.09553398157234677,59,117.36056025748663
o4-mini,2,5,ads_hinged,max,S01,valid,1.0,60,53.620209849497336
o4-mini,2,5,ads_hinged,max,S02,invalid,0.9333333333333335,60,100.48416449642936
o4-mini,2,5,ads_hinged,max,S02,valid,1.0,60,54.9636140109062
o4-mini,2,5,ads_hinged,max,S03,invalid,0.3994633658198192,60,49.06331228171766
o4-mini,2,5,ads_hinged,max,S03,valid,0.9833333333333333,60,43.79429280642297
o4-mini,2,5,ads_hinged,max,S04,invalid,0.06765232159657315,60,82.60815309424477
o4-mini,2,5,ads_hinged,max,S04,valid,0.35000000000000003,60,67.64926549045525
o4-mini,2,5,ads_hinged,max,S05,invalid,0.06104189863190896,60,88.0499158818101
o4-mini,2,5,ads_hinged,max,S05,valid,1.0,60,30.142374047415533
o4-mini,2,5,ads_hinged,max,S06,invalid,0.7037024587684413,60,33.17978449332503
o4-mini,2,5,ads_hinged,max,S06,valid,1.0,60,68.08953447252458
o4-mini,2,5,ads_hinged,max,S07,invalid,0.5679705384977218,59,51.82560946455268
o4-mini,2,5,ads_hinged,max,S07,valid,1.0,60,45.9852832873524
o4-mini,2,5,ads_hinged,max,S08,invalid,0.09162267253885244,56,102.29632912211814
o4-mini,2,5,ads_hinged,max,S08,valid,1.0,60,31.858434731455734
o4-mini,2,5,ads_hinged,mean,L01,invalid,0.42909018508328134,60,9.982926253539993
o4-mini,2,5,ads_hinged,mean,L01,valid,0.9842680862382984,60,48.56190091098839
o4-mini,2,5,ads_hinged,mean,L02,invalid,1.0,60,41.83243613471682
o4-mini,2,5,ads_hinged,mean,L02,valid,1.0,60,59.24811325913811
o4-mini,2,5,ads_hinged,mean,L03,invalid,0.014908450090913164,59,81.94648482503618
o4-mini,2,5,ads_hinged,mean,L03,valid,1.0,60,58.439341394333375
o4-mini,2,5,ads_hinged,mean,L04,invalid,0.9623181889545989,60,0.5972129589910125
o4-mini,2,5,ads_hinged,mean,L04,valid,1.0,60,66.6862214432775
o4-mini,2,5,ads_hinged,mean,L07,invalid,0.24439027703162744,58,47.13524558336249
o4-mini,2,5,ads_hinged,mean,L07,valid,1.0,60,41.342888366248424
o4-mini,2,5,ads_hinged,mean,L08,invalid,0.8833333333333334,60,22.260736898166673
o4-mini,2,5,ads_hinged,mean,L08,valid,1.0,60,45.78423960190829
o4-mini,2,5,ads_hinged,mean,M01,invalid,0.9787566542796948,60,34.12717016465334
o4-mini,2,5,ads_hinged,mean,M01,valid,1.0,60,55.37348846039898
o4-mini,2,5,ads_hinged,mean,M02,invalid,0.11505615751710715,59,88.5916760191911
o4-mini,2,5,ads_hinged,mean,M02,valid,1.0,60,33.32859374920741
o4-mini,2,5,ads_hinged,mean,M03,invalid,0.8661521353421439,60,33.95815979600432
o4-mini,2,5,ads_hinged,mean,M03,valid,1.0,60,42.96691542755808
o4-mini,2,5,ads_hinged,mean,M04,invalid,0.012532853713799542,59,79.40024461257939
o4-mini,2,5,ads_hinged,mean,M04,valid,0.9810392786230031,60,39.10057551545807
o4-mini,2,5,ads_hinged,mean,M05,invalid,0.9010802057065542,59,16.846011544851436
o4-mini,2,5,ads_hinged,mean,M05,valid,1.0,60,32.22860824712016
o4-mini,2,5,ads_hinged,mean,M06,invalid,1.0,59,3.0688528968951156
o4-mini,2,5,ads_hinged,mean,M06,valid,1.0,60,66.83094531458194
o4-mini,2,5,ads_hinged,mean,M07,invalid,0.31869369753560084,60,60.51808232710995
o4-mini,2,5,ads_hinged,mean,M07,valid,1.0,60,76.91959608066625
o4-mini,2,5,ads_hinged,mean,M08,invalid,0.9830102041036167,60,28.689461937631897
o4-mini,2,5,ads_hinged,mean,M08,valid,1.0,59,45.25222111813644
o4-mini,2,5,ads_hinged,mean,S01,invalid,0.09618888798824475,59,96.12458608530872
o4-mini,2,5,ads_hinged,mean,S01,valid,1.0,60,38.33131472482966
o4-mini,2,5,ads_hinged,mean,S02,invalid,0.9327593397770132,60,93.66047468118059
o4-mini,2,5,ads_hinged,mean,S02,valid,1.0,60,52.63277360504367
o4-mini,2,5,ads_hinged,mean,S03,invalid,0.3276026558414056,60,30.88196364020621
o4-mini,2,5,ads_hinged,mean,S03,valid,0.9815597925084151,60,37.91264626815232
o4-mini,2,5,ads_hinged,mean,S04,invalid,0.0671788887994828,60,79.48029588272317
o4-mini,2,5,ads_hinged,mean,S04,valid,0.3732226683423934,60,41.125113599512176
o4-mini,2,5,ads_hinged,mean,S05,invalid,0.06366133754167774,60,82.39702403924508
o4-mini,2,5,ads_hinged,mean,S05,valid,1.0,60,18.783467185500207
o4-mini,2,5,ads_hinged,mean,S06,invalid,0.7270899573791293,60,19.369697587043365
o4-mini,2,5,ads_hinged,mean,S06,valid,1.0,60,65.21420655013499
o4-mini,2,5,ads_hinged,mean,S07,invalid,0.559244954342138,59,44.176233436745875
o4-mini,2,5,ads_hinged,mean,S07,valid,1.0,60,39.33879796189836
o4-mini,2,5,ads_hinged,mean,S08,invalid,0.09068703541674224,56,85.29888164617371
o4-mini,2,5,ads_hinged,mean,S08,valid,1.0,60,29.10374278619706
o4-mini,2,5,ads_hinged,median,L01,invalid,0.42909018508328134,60,9.982926253539993
o4-mini,2,5,ads_hinged,median,L01,valid,0.9842680862382984,60,48.56190091098839
o4-mini,2,5,ads_hinged,median,L02,invalid,1.0,60,41.83243613471682
o4-mini,2,5,ads_hinged,median,L02,valid,1.0,60,59.24811325913811
o4-mini,2,5,ads_hinged,median,L03,invalid,0.014908450090913164,59,81.94648482503618
o4-mini,2,5,ads_hinged,median,L03,valid,1.0,60,58.439341394333375
o4-mini,2,5,ads_hinged,median,L04,invalid,0.9623181889545989,60,0.5972129589910125
o4-mini,2,5,ads_hinged,median,L04,valid,1.0,60,66.6862214432775
